DB.Class.Key,Symbol.x,Symbol.y
49408999,Lonrf3,LONRF3
49409000,Loricrin,LORICRIN
49409001,Lrcol1,LRCOL1
49409002,Lrrc10b,LRRC10B
49409003,Lrrc14,LRRC14
49409004,Lrrc17,LRRC17
49409005,Lrrc19,LRRC19
49409006,Lrrc25,LRRC25
49409007,Lrrc26,LRRC26
49409008,Lrrc27,LRRC27
49409009,Lrrc32,LRRC32
49409010,Lrrc36,LRRC36
49409011,Lrrc37a,LRRC37A
49409012,Lrrc37,LRRC37A
49409013,Lrrc3c,LRRC3C
49409014,Lrrc43,LRRC43
49409015,Lrrc45,LRRC45
49409016,Lrrc46,LRRC46
49409017,Lrrc49,LRRC49
49409018,Lrrc55,LRRC55
49409019,Lrrc63,LRRC63
49409020,Lrrc66,LRRC66
49409021,Lrrc72,LRRC72
49409022,Lrrc74a,LRRC74A
49409023,Lrrc8b,LRRC8B
49409024,Lrrd1,LRRD1
49409025,Lrriq3,LRRIQ3
49409026,Lrriq4,LRRIQ4
49409027,Lrrn4,LRRN4
49409028,Lrrtm1,LRRTM1
49409029,Lrrtm2,LRRTM2
49409030,Lrrtm3,LRRTM3
49409031,Lrrtm4,LRRTM4
49409032,Lrtm1,LRTM1
49409033,Lsmem1,LSMEM1
49409034,Lsmem2,LSMEM2
49409035,Lst1,LST1
49409036,Ltb,LTB
49409037,Ltbp2,LTBP2
49409038,Ltbp4,LTBP4
49409039,Ltbr,LTBR
49409040,Ltf,LTF
49409041,Lurap1l,LURAP1L
49409042,Lvrn,LVRN
49409043,Ly6d,LY6D
49409044,Ly6e,LY6E
49409045,Ly6g5b,LY6G5B
49409046,Ly6g5c,LY6G5C
49409047,Ly6g6c,LY6G6C
49409048,Ly6g6d,LY6G6D
49409049,Ly6g6e,LY6G6E
49409050,Ly6g6f,LY6G6F
49409051,Ly6h,LY6H
49409052,Ly6k,LY6K
49409053,Ly6l,LY6L
49409054,Ly9,LY9
49409055,Ly96,LY96
49409056,Lynx1,LYNX1
49409057,Lypd1,LYPD1
49409058,Lypd2,LYPD2
49409059,Lypd3,LYPD3
49409060,Lypd4,LYPD4
49409061,Lypd5,LYPD5
49409062,Lypd8,LYPD8
49409063,Lypd9,LYPD9P
49409064,Mab21l4,MAB21L4
49409065,Madcam1,MADCAM1
49409066,Mael,MAEL
49409067,Magea9,MAGEA1
49409068,Magea14,MAGEA1
49409069,Magea8,MAGEA10
49409070,Magea2,MAGEA10
49409071,Magea3,MAGEA10
49409072,Magea1,MAGEA10
49409073,Magea4,MAGEA10
49409074,Magea5,MAGEA10
49409075,Magea6,MAGEA10
49409076,Magea10,MAGEA10
49409077,Magea13,MAGEA13P
49409078,Mageb4,MAGEB1
49409079,Mageb16,MAGEB16
49409080,Mageb18,MAGEB18
49409081,Mageb5b,MAGEB5
49409082,Mageb5,MAGEB5
49409083,Mageb11,MAGEB5
49409084,Mageb2,MAGEB6
49409085,Mageb3,MAGEB6
49409086,Mageb6b1,MAGEB6
49409087,Magee2,MAGEE2
49409088,Mageh1,MAGEH1
49409089,Majin,MAJIN
49409090,Malat1,MALAT1
49409091,Mall,MALL
49409092,Mamld1,MAMLD1
49409093,Mamstr,MAMSTR
49409094,Man1a,MAN1A1
49409095,Man1c1,MAN1C1
49409096,Mansc4,MANSC4
49409097,Map2k3,MAP2K3
49409098,Map3k11,MAP3K11
49409099,Map3k6,MAP3K6
49409100,Map4,MAP4
49409101,Mapk1ip1,MAPK1IP1L
49409102,Mapk1ip1l,MAPK1IP1L
49409103,Marchf10,MARCHF10
49409104,Marcol,MARCOL
49409105,Marf1,MARF1
49409106,Mas1,MAS1
49409107,Mast4,MAST4
49409108,Matcap1,MATCAP1
49409109,Matn2,MATN2
49409110,Matr3,MATR3
49409111,Mbd3l1,MBD3L1
49409112,Mcat,MCAT
49409113,Mcemp1,MCEMP1
49409114,Mcm2,MCM2
49409115,Mcub,MCUB
49409116,Mdga1,MDGA1
49409117,Med13l,MED13L
49409118,Medag,MEDAG
49409119,Meg3,MEG3
49409120,Rian,MEG8
49409121,Mei1,MEI1
49409122,Meikin,MEIKIN
49409123,Meioc,MEIOC
49409124,Mepe,MEPE
49409125,Mettl25b,METTL25B
49409126,Mettl4,METTL4
49409127,Mex3c,MEX3C
49409128,Mex3d,MEX3D
49409129,Mfap3,MFAP3
49409130,Mfap5,MFAP5
49409131,Mgat5b,MGAT5B
49409132,Mhrt,MHRT
49409133,Miat,MIAT
49409134,Milr1,MILR1
49409135,Minar2,MINAR2
49409136,Mipol1,MIPOL1
49409137,Mir1a-1,MIR1-1
49409138,Mir1a-2,MIR1-2
49409139,Mir100,MIR100
49409140,Mir100hg,MIR100HG
49409141,Mir101a,MIR101-1
49409142,Mir101b,MIR101-2
49409143,Mir103-1,MIR103A1
49409144,Mir103-2,MIR103A2
49409145,Mir105,MIR105-1
49409146,Mir106a,MIR106A
49409147,Mir106b,MIR106B
49409148,Mir107,MIR107
49409149,Mir10a,MIR10A
49409150,Mir10b,MIR10B
49409151,Mir1193,MIR1179
49409152,Mir1197,MIR1197
49409153,Mir1199,MIR1199
49409154,Mir122,MIR122
49409155,Mir1224,MIR1224
49409156,Mir1231,MIR1231
49409157,Mir124a-1,MIR124-1
49409158,Mir124a-1hg,MIR124-1HG
49409159,Mir124a-2,MIR124-2
49409160,Mir124a-3,MIR124-3
49409161,Mir1247,MIR1247
49409162,Mir1249,MIR1249
49409163,Mir1251,MIR1251
49409164,Mir125a,MIR125A
49409165,Mir125b-1,MIR125B1
49409166,Mir125b-2,MIR125B2
49409167,Mir1264,MIR1264
49409168,Mir127,MIR127
49409169,Mir128-1,MIR128-1
49409170,Mir128-2,MIR128-2
49409171,Mir129-1,MIR129-1
49409172,Mir1291,MIR1291
49409173,Mir1298,MIR1298
49409174,Mir1306,MIR1306
49409175,Mir130a,MIR130A
49409176,Mir130b,MIR130B
49409177,Mir133a-1,MIR133A1
49409178,Mir133a-2,MIR133A2
49409179,Mir133b,MIR133B
49409180,Mir134,MIR134
49409181,Mir135a-1,MIR135A1
49409182,Mir135a-2,MIR135A2
49409183,Mir135b,MIR135B
49409184,Mir136,MIR136
49409185,Mir137,MIR137
49409186,Gm26871,MIR137HG
49409187,Mir138-1,MIR138-1
49409188,Mir138-2,MIR138-2
49409189,Mir139,MIR139
49409190,Mir141,MIR141
49409191,Mir143,MIR143
49409192,Mir144,MIR144
49409193,Mir145a,MIR145
49409194,Mir146b,MIR146B
49409195,Mir147,MIR147B
49409196,Mir148a,MIR148A
49409197,Mir148b,MIR148B
49409198,Mir149,MIR149
49409199,Mir151,MIR151A
49409200,Mir152,MIR152
49409201,Mir153,MIR153-2
49409202,Mir154,MIR154
49409203,Mir155,MIR155
49409204,Mir155hg,MIR155HG
49409205,Mir15a,MIR15A
49409206,Mir16-1,MIR16-1
49409207,Mir16-2,MIR16-2
49409208,Mir17hg,MIR17HG
49409209,Mir181a-1,MIR181A1
49409210,Mir181a-2,MIR181A2
49409211,Mir181b-1,MIR181B1
49409212,Mir181b-2,MIR181B2
49409213,Mir181c,MIR181C
49409214,Mir181d,MIR181D
49409215,Mir182,MIR182
49409216,Mir183,MIR183
49409217,Mir184,MIR184
49409218,Mir185,MIR185
49409219,Mir186,MIR186
49409220,Mir187,MIR187
49409221,Mir188,MIR188
49409222,Mir18b,MIR18B
49409223,Mir190a,MIR190A
49409224,Mir190b,MIR190B
49409225,Mir191,MIR191
49409226,Mir1912,MIR1912
49409227,Mir192,MIR192
49409228,Mir193a,MIR193A
49409229,Mir193b,MIR193B
49409230,Mir194-1,MIR194-1
49409231,Mir194-2,MIR194-2
49409232,Mir195a,MIR195
49409233,Mir196a-1,MIR196A1
49409234,Mir196a-2,MIR196A2
49409235,Mir196b,MIR196B
49409236,Mir199a-1,MIR199A1
49409237,Mir199a-2,MIR199A2
49409238,Mir199b,MIR199B
49409239,Mir19b-2,MIR19B2
49409240,Mir200a,MIR200A
49409241,Mir200b,MIR200B
49409242,Mir200c,MIR200C
49409243,Mir202,MIR202
49409244,Mir203,MIR203A
49409245,Mir204,MIR204
49409246,Mir205,MIR205
49409247,Mir205hg,MIR205HG
49409248,Mir206,MIR206
49409249,Mir208a,MIR208A
49409250,Mir208b,MIR208B
49409251,Mir20b,MIR20B
49409252,Mir210,MIR210
49409253,Mir211,MIR211
49409254,Mir212,MIR212
49409255,Mir214,MIR214
49409256,Mir215,MIR215
49409257,Mir216a,MIR216A
49409258,Mir216b,MIR216B
49409259,Mir217,MIR217
49409260,Mir218-1,MIR218-1
49409261,Mir218-2,MIR218-2
49409262,Mir219a-1,MIR219A1
49409263,Mir219a-2,MIR219A2
49409264,Mir219b,MIR219B
49409265,Mir22,MIR22
49409266,Mir221,MIR221
49409267,Mir222,MIR222
49409268,Mir223,MIR223
49409269,Mir224,MIR224
49409270,Mir22hg,MIR22HG
49409271,Mir23a,MIR23A
49409272,Mir23b,MIR23B
49409273,Mir24-1,MIR24-1
49409274,Mir24-2,MIR24-2
49409275,Mir25,MIR25
49409276,Mir26a-1,MIR26A1
49409277,Mir26a-2,MIR26A2
49409278,Mir26b,MIR26B
49409279,Mir27a,MIR27A
49409280,Mir27b,MIR27B
49409281,Mir28a,MIR28
49409282,Mir2861,MIR2861
49409283,Mir296,MIR296
49409284,Mir298,MIR298
49409285,Mir299a,MIR299
49409286,Mir29a,MIR29A
49409287,Mir29b-1,MIR29B1
49409288,Mir29b-2,MIR29B2
49409289,Mir29c,MIR29C
49409290,Mir301,MIR301A
49409291,Mir301b,MIR301B
49409292,Mir302a,MIR302A
49409293,Mir302b,MIR302B
49409294,Mir302c,MIR302C
49409295,Mir302d,MIR302D
49409296,Mir3059,MIR3059
49409297,Mir3064,MIR3064
49409298,Mir3065,MIR3065
49409299,Mir3074-1,MIR3074
49409300,Mir3085,MIR3085
49409301,Mir30a,MIR30A
49409302,Mir30b,MIR30B
49409303,Mir30c-1,MIR30C1
49409304,Mir30c-2,MIR30C2
49409305,Mir30d,MIR30D
49409306,Mir30e,MIR30E
49409307,Mir31,MIR31
49409308,Mir3154,MIR3154
49409309,Mir32,MIR32
49409310,Mir320,MIR320A
49409311,Mir323,MIR323A
49409312,Mir324,MIR324
49409313,Mir325,MIR325
49409314,Mir326,MIR326
49409315,Mir328,MIR328
49409316,Mir329,MIR329-1
49409317,Mir330,MIR330
49409318,Mir331,MIR331
49409319,Mir335,MIR335
49409320,Mir337,MIR337
49409321,Mir338,MIR338
49409322,Mir339,MIR339
49409323,Mir33,MIR33A
49409324,Mir340,MIR340
49409325,Mir342,MIR342
49409326,Mir345,MIR345
49409327,Mir346,MIR346
49409328,Mir34a,MIR34A
49409329,Mir34b,MIR34B
49409330,Mir34c,MIR34C
49409331,Mir361,MIR361
49409332,Mir3618,MIR3618
49409333,Mir362,MIR362
49409334,Mir363,MIR363
49409335,Mir365-1,MIR365A
49409336,Mir365-2,MIR365B
49409337,Mir367,MIR367
49409338,Mir369,MIR369
49409339,Mir370,MIR370
49409340,Mir374b,MIR374B
49409341,Mir374c,MIR374C
49409342,Mir375,MIR375
49409343,Mir376a,MIR376A1
49409344,Mir376b,MIR376B
49409345,Mir376c,MIR376C
49409346,Mir377,MIR377
49409347,Mir378a,MIR378A
49409348,Mir379,MIR379
49409349,Mir380,MIR380
49409350,Mir381,MIR381
49409351,Mir382,MIR382
49409352,Mir383,MIR383
49409353,Mir384,MIR384
49409354,Mir409,MIR409
49409355,Mir410,MIR410
49409356,Mir411,MIR411
49409357,Mir412,MIR412
49409358,Mir421,MIR421
49409359,Mir423,MIR423
49409360,Mir322,MIR424
49409361,Mir425,MIR425
49409362,Mir429,MIR429
49409363,Mir431,MIR431
49409364,Mir432,MIR432
49409365,Mir433,MIR433
49409366,Morrbid,MIR4435-2HG
49409367,Mir448,MIR448
49409368,Mir449a,MIR449A
49409369,Mir449b,MIR449B
49409370,Mir449c,MIR449C
49409371,Mir450-1,MIR450A1
49409372,Mir450-2,MIR450A2
49409373,Mir450b,MIR450B
49409374,Mir451b,MIR451B
49409375,Mir452,MIR452
49409376,Mir455,MIR455
49409377,Mir483,MIR483
49409378,Mir484,MIR484
49409379,Mir485,MIR485
49409380,Mir486,MIR486-1
49409381,Mir3107,MIR486-2
49409382,Mir487b,MIR487B
49409383,Mir488,MIR488
49409384,Mir489,MIR489
49409385,Mir490,MIR490
49409386,Mir491,MIR491
49409387,Mir493,MIR493
49409388,Mir494,MIR494
49409389,Mir495,MIR495
49409390,Mir496a,MIR496
49409391,Mir497,MIR497
49409392,Mir500,MIR500A
49409393,Mir501,MIR501
49409394,Mir503,MIR503
49409395,Mir504,MIR504
49409396,Mir505,MIR505
49409397,Mir511,MIR511
49409398,Mir532,MIR532
49409399,Mir539,MIR539
49409400,Mir541,MIR541
49409401,Mir542,MIR542
49409402,Mir543,MIR543
49409403,Mir544,MIR544A
49409404,Mir551b,MIR551B
49409405,Mir568,MIR568
49409406,Mir574,MIR574
49409407,Mir582,MIR582
49409408,Mir590,MIR590
49409409,Mir592,MIR592
49409410,Mir598,MIR598
49409411,Mir599,MIR599
49409412,Mir615,MIR615
49409413,Mir652,MIR652
49409414,Mir653,MIR653
49409415,Mir654,MIR654
49409416,Mir664,MIR664B
49409417,Mir665,MIR665
49409418,Mir668,MIR668
49409419,Mir670,MIR670
49409420,Mir670hg,MIR670HG
49409421,Mir671,MIR671
49409422,Mir6715,MIR6715A
49409423,Mir675,MIR675
49409424,Mir676,MIR676
49409425,Mir7-1,MIR7-1
49409426,Mir7b,MIR7-3
49409427,Mir708,MIR708
49409428,Mir711,MIR711
49409429,Mir718,MIR718
49409430,Mir744,MIR744
49409431,Mir758,MIR758
49409432,Mir759,MIR759
49409433,Mir760,MIR760
49409434,Mir761,MIR761
49409435,Mir762,MIR762
49409436,Mir764,MIR764
49409437,Mir767,MIR767
49409438,Mir770,MIR770
49409439,Mir802,MIR802
49409440,Mir873a,MIR873
49409441,Mir874,MIR874
49409442,Mir875,MIR875
49409443,Mir876,MIR876
49409444,Mir877,MIR877
49409445,Gm3764,MIR9-1HG
49409446,Mir9-2,MIR9-2
49409447,Mir9-2hg,MIR9-2HG
49409448,Mir9-3hg,MIR9-3HG
49409449,Mir92-2,MIR92A2
49409450,Mir92b,MIR92B
49409451,Mir93,MIR93
49409452,Mir96,MIR96
49409453,Mir98,MIR98
49409454,Mir99a,MIR99A
49409455,Mir99b,MIR99B
49409456,Mirlet7a-1,MIRLET7A1
49409457,Mirlet7a-2,MIRLET7A2
49409458,Mirlet7c-2,MIRLET7A3
49409459,Mirlet7b,MIRLET7B
49409460,Mirlet7c-1,MIRLET7C
49409461,Mirlet7d,MIRLET7D
49409462,Mirlet7e,MIRLET7E
49409463,Mirlet7f-1,MIRLET7F1
49409464,Mirlet7f-2,MIRLET7F2
49409465,Mirlet7g,MIRLET7G
49409466,Mirlet7i,MIRLET7I
49409467,Misfa,MISFA
49409468,Mkrn2os,MKRN2OS
49409469,Mlkl,MLKL
49409470,Mllt6,MLLT6
49409471,Mme,MME
49409472,Mmp1b,MMP1
49409473,Mmp1a,MMP1
49409474,Mmp10,MMP10
49409475,Mmp12,MMP12
49409476,Mmp24os1,MMP24OS
49409477,Mmp27,MMP27
49409478,Mmp3,MMP3
49409479,Mmp8,MMP8
49409480,Mmrn1,MMRN1
49409481,Ifi211,MNDA
49409482,Ifi204,MNDA
49409483,Ifi205,MNDA
49409484,Moap1,MOAP1
49409485,Mob3b,MOB3B
49409486,Mobp,MOBP
49409487,Mog,MOG
49409488,Mok,MOK
49409489,Morc1,MORC1
49409490,Morc4,MORC4
49409491,Morf4l1,MORF4L1
49409492,Morf4l2,MORF4L2
49409493,Morn1,MORN1
49409494,Mospd3,MOSPD3
49409495,Mpdz,MPDZ
49409496,Mphosph9,MPHOSPH9
49409497,Mpig6b,MPIG6B
49409498,Mplkipl1,MPLKIP
49409499,Mpzl1,MPZL1
49409500,Mrfap1,MRFAP1
49409501,Mrgprd,MRGPRD
49409502,Mrgpre,MRGPRE
49409503,Mrgprf,MRGPRF
49409504,Mrgprg,MRGPRG
49409505,Mrgprx1,MRGPRX1
49409506,Mrgprx2,MRGPRX1
49409507,Mrgpra5,MRGPRX1
49409508,Mrgpra8,MRGPRX2
49409509,Mrgpra2a,MRGPRX2
49409510,Mrgpra9,MRGPRX2
49409511,Mrgpra3,MRGPRX2
49409512,Mrgpra4,MRGPRX2
49409513,Mrgprb8,MRGPRX2
49409514,Mrgprb2,MRGPRX2
49409515,Mrgprb5,MRGPRX2
49409516,Mrgprb4,MRGPRX2
49409517,Mrgprb1,MRGPRX2
49409518,Mrgprb3,MRGPRX2
49409519,Mrgpra7,MRGPRX3
49409520,Mrgpra2b,MRGPRX3
49409521,Mrgpra1,MRGPRX3
49409522,Mrgpra6,MRGPRX3
49409523,Mrln,MRLN
49409524,Mro,MRO
49409525,Mroh2a,MROH2A
49409526,Mroh2b,MROH2B
49409527,Mroh3,MROH3P
49409528,Mroh4,MROH4P
49409529,Mroh5,MROH5
49409530,Mroh6,MROH6
49409531,Mroh7,MROH7
49409532,Mroh8,MROH8
49409533,Mroh9,MROH9
49409534,Mrpl42,MRPL42
49409535,Mrpl50,MRPL50
49409536,Mrpl55,MRPL55
49409537,Mrs2,MRS2
49409538,Ms4a19,MS4A19P
49409539,Msantd2,MSANTD2
49409540,Msantd3,MSANTD3
49409541,Msantd5f7,MSANTD5
49409542,Msantd5f9,MSANTD5
49409543,Msantd5,MSANTD5
49409544,Msantd5f1,MSANTD5
49409545,Msantd5f6,MSANTD5
49409546,Msantd5f4,MSANTD5
49409547,Msantd5f2,MSANTD5
49409548,Msantd5f8,MSANTD5
49409549,Msantd5l,MSANTD5
49409550,Msantd5f3,MSANTD5
49409551,Msantd5f10,MSANTD5
49409552,Msantd5f5,MSANTD5
49409553,Msantd7,MSANTD7
49409554,Msc,MSC
49409555,Msl3,MSL3
49409556,Msl3l2,MSL3
49409557,Msr1,MSR1
49409558,mt-Atp8,ATP8
49409559,mt-Rnr1,RNR1
49409560,mt-Rnr2,RNR2
49409561,mt-Ta,TRNA
49409562,mt-Tc,TRNC
49409563,mt-Td,TRND
49409564,mt-Te,TRNE
49409565,mt-Tf,TRNF
49409566,mt-Tg,TRNG
49409567,mt-Th,TRNH
49409568,mt-Ti,TRNI
49409569,mt-Tk,TRNK
49409570,mt-Tl1,TRNL1
49409571,mt-Tl2,TRNL2
49409572,mt-Tm,TRNM
49409573,mt-Tn,TRNN
49409574,mt-Tp,TRNP
49409575,mt-Tq,TRNQ
49409576,mt-Tr,TRNR
49409577,mt-Ts1,TRNS1
49409578,mt-Ts2,TRNS2
49409579,mt-Tt,TRNT
49409580,mt-Tv,TRNV
49409581,mt-Tw,TRNW
49409582,mt-Ty,TRNY
49409583,Mt1,MT1A
49409584,Mt3,MT3
49409585,Mtch1,MTCH1
49409586,Mtcl1,MTCL1
49409587,Mtcp1,MTCP1
49409588,Mterf1b,MTERF1
49409589,Mterf1a,MTERF1
49409590,Mtln,MTLN
49409591,Mtrf1l,MTRF1L
49409592,Mtrnr2l7,MTRNR2L1
49409593,Muc1,MUC1
49409594,Muc15,MUC15
49409595,Muc16,MUC16
49409596,Muc19,MUC19
49409597,Muc20,MUC20
49409598,Muc21,MUC21
49409599,Muc4,MUC4
49409600,Muc5ac,MUC5AC
49409601,Muc6,MUC6
49409602,Mucl3,MUCL3
49409603,Mx1,MX1
49409604,Mxd4,MXD4
49409605,Myadml2,MYADML2
49409606,Mybphl,MYBPHL
49409607,Mycs,MYCN
49409608,Myh15,MYH15
49409609,Myl12a,MYL12A
49409610,Mymx,MYMX
49409611,Myo18b,MYO18B
49409612,Myo19,MYO19
49409613,Myo1a,MYO1A
49409614,Myo5c,MYO5C
49409615,Myocos,MYOCOS
49409616,Myoparr,MYOPARR
49409617,Mypop,MYPOP
49409618,Myrfl,MYRFL
49409619,Mzb1,MZB1
49409620,Mzf1,MZF1
49409621,N4bp2l1,N4BP2L1
49409622,Naa16,NAA16
49409623,Naa80,NAA80
49409624,Naaa,NAAA
49409625,Naaladl2,NAALADL2
49409626,Nacad,NACAD
49409627,Nacc2,NACC2
49409628,Naip6,NAIP
49409629,Naip1,NAIP
49409630,Naip5,NAIP
49409631,Naip2,NAIP
49409632,Naip7,NAIP
49409633,Nap1l2,NAP1L2
49409634,Nap1l3,NAP1L3
49409635,Nap1l5,NAP1L5
49409636,Nbdy,NBDY
49409637,Ncbp1,NCBP1
49409638,Nckap5,NCKAP5
49409639,Ncoa7,NCOA7
49409640,Ncr3-ps,NCR3
49409641,Ndst4,NDST4
49409642,Ndufa4l2,COXFA4L2
49409643,Ndufb1,NDUFB1
49409644,Ndufb11b,NDUFB11
49409645,Ndufs2,NDUFS2
49409646,Ndufs7,NDUFS7
49409647,Neat1,NEAT1
49409648,Nebl,NEBL
49409649,Nectin4,NECTIN4
49409650,Nefh,NEFH
49409651,Neil2,NEIL2
49409652,Nek5,NEK5
49409653,Nek6,NEK6
49409654,Nek9,NEK9
49409655,Nell1,NELL1
49409656,Nemf,NEMF
49409657,Nepn,NEPNP
49409658,Neu2,NEU2
49409659,Neurl3,NEURL3
49409660,Neurog2,NEUROG2
49409661,Nfam1,NFAM1
49409662,Nfatc2ip,NFATC2IP
49409663,Nfib,NFIB
49409664,Nfkb1,NFKB1
49409665,Nfkbid,NFKBID
49409666,Nherf2,NHERF2
49409667,Nhlrc1,NHLRC1
49409668,Nhlrc3,NHLRC3
49409669,Nhlrc4,NHLRC4
49409670,Niban3,NIBAN3
49409671,Nipal1,NIPAL1
49409672,Nipal2,NIPAL2
49409673,Nipsnap3b,NIPSNAP3A
49409674,Nisch,NISCH
49409675,Nkain3,NKAIN3
49409676,Nkg7,NKG7
49409677,Nkrf,NKRF
49409678,Nlrc4,NLRC4
49409679,Nlrc5,NLRC5
49409680,Nlrp4f,NLRP4
49409681,Nlrp4b,NLRP4
49409682,Nlrp9b,NLRP9
49409683,Nmnat3,NMNAT3
49409684,Nmral1,NMRAL1
49409685,Nmrk1,NMRK1
49409686,Nnat,NNAT
49409687,Nol3,NOL3
49409688,Nol4,NOL4
49409689,Nomo1,NOMO1
49409690,Nop9,NOP9
49409691,Norad,NORAD
49409692,Nos3,NOS3
49409693,Notch4,NOTCH4
49409694,Nox3,NOX3
49409695,Nox4,NOX4
49409696,Npas3,NPAS3
49409697,Npat,NPAT
49409698,Nps,NPS
49409699,Npsr1,NPSR1
49409700,Npy5r,NPY5R
49409701,Npy6r,NPY6R
49409702,Nqo1,NQO1
49409703,Nqo2,NQO2
49409704,Nr1h2,NR1H2
49409705,Nr1i3,NR1I3
49409706,Nrep,NREP
49409707,Nrg4,NRG4
49409708,Nrgn,NRGN
49409709,Nrip3,NRIP3
49409710,Nrk,NRK
49409711,Nron,NRON
49409712,Nrsn2,NRSN2
49409713,Nsa2,NSA2
49409714,Nsg1,NSG1
49409715,Nsun7,NSUN7
49409716,Nt5c,NT5C
49409717,Nt5c3b,NT5C3B
49409718,Nt5el,NT5ELP
49409719,Ntf5,NTF4
49409720,Ntsr2,NTSR2
49409721,Nudt9,NUDT9
49409722,Nufip2,NUFIP2
49409723,Nup210l,NUP210L
49409724,Nupr2,NUPR2
49409725,Nutm1,NUTM1
49409726,Nutm2,NUTM2A
49409727,Nwd2,NWD2
49409728,Nxpe2,NXPE2
49409729,Nxpe4,NXPE4
49409730,Nxph3,NXPH3
49409731,Nxph4,NXPH4
49409732,Nyap1,NYAP1
49409733,Nynrin,NYNRIN
49409734,Oas1e,OAS1
49409735,Oas1c,OAS1
49409736,Oas1b,OAS1
49409737,Oas1d,OAS1
49409738,Oas1f,OAS1
49409739,Oas1h,OAS1
49409740,Oas1a,OAS1
49409741,Oas1g,OAS1
49409742,Oas2,OAS2
49409743,Oas3,OAS3
49409744,Oasl1,OASL
49409745,Oasl2,OASL2P
49409746,Oaz3,OAZ3
49409747,Lcn4,OBP2A
49409748,Obp2a,OBP2A
49409749,Obp2b,OBP2A
49409750,Odam,ODAM
49409751,Odaph,ODAPH
49409752,Odf1,ODF1
49409753,Odf2l,ODF2L
49409754,Odf4,ODF4
49409755,Ogfod1,OGFOD1
49409756,Oip5,OIP5
49409757,Olr1,OLR1
49409758,Ooep,OOEP
49409759,Oosp1,OOSP1
49409760,Oosp2,OOSP2
49409761,Opalin,OPALIN
49409762,Or10a2,OR10A2
49409763,Or10a3,OR10A3
49409764,Or10a3b,OR10A3
49409765,Or10a4,OR10A4
49409766,Or10a5,OR10A5
49409767,Or10a3n,OR10A6
49409768,Or10a48,OR10A6
49409769,Or10a49,OR10A6
49409770,Or10a3m,OR10A6
49409771,Or10ac1,OR10AC1
49409772,Or10ad1,OR10AD1
49409773,Or10ad1b,OR10AD1
49409774,Or10ad1c,OR10AD1
49409775,Or10ag54,OR10AG1
49409776,Or10ag56,OR10AG1
49409777,Or10ag2,OR10AG1
49409778,Or10ag57,OR10AG1
49409779,Or10c1,OR10C1
49409780,Or10d3,OR10D3
49409781,Or10g1b,OR10G2
49409782,Or10g1,OR10G2
49409783,Or10g3b,OR10G3
49409784,Or10g3,OR10G3
49409785,Or10g7,OR10G4
49409786,Or10g9,OR10G4
49409787,Or10g9b,OR10G4
49409788,Or10g6,OR10G6
49409789,Or10h5,OR10H1
49409790,Or10h1b,OR10H1
49409791,Or10h1,OR10H1
49409792,Or10h28,OR10H3
49409793,Or10j5,OR10J5
49409794,Or10p1,OR10P1
49409795,Or10q1b,OR10Q1
49409796,Or10q1,OR10Q1
49409797,Or10q12,OR10Q1
49409798,Or10s1,OR10S1
49409799,Or10v1,OR10V1
49409800,Or10w3,OR10W1
49409801,Or10w1,OR10W1
49409802,Or10x1,OR10X1
49409803,Or10x4,OR10X1
49409804,Or10z1,OR10Z1
49409805,Or11g2,OR11G2
49409806,Or11g7,OR11G2
49409807,Or11g27,OR11G2
49409808,Or11h4,OR11H4
49409809,Or11h23,OR11H7
49409810,Or11h7,OR11H7
49409811,Or11l3,OR11L1
49409812,Or13a1,OR13A1
49409813,Or13c3,OR13C3
49409814,Or13c7d,OR13C7
49409815,Or13c25,OR13C8
49409816,Or13j1,OR13J1
49409817,Or14p1,OR14A16
49409818,Or14a256,OR14A2
49409819,Or14a259,OR14A2
49409820,Or14a260,OR14A2
49409821,Or14a257,OR14A2
49409822,Or14a258,OR14A2
49409823,Or14c41,OR14C36
49409824,Or14c43,OR14C36
49409825,Or14c46,OR14C36
49409826,Or14c39,OR14C36
49409827,Or14c40,OR14C36
49409828,Or14c45,OR14C36
49409829,Or1d2,OR1D2
49409830,Or2ag19,OR2AG1
49409831,Or2ag17,OR2AG1
49409832,Or2ag1,OR2AG1
49409833,Or2ag12,OR2AG1
49409834,Or2ag18,OR2AG1
49409835,Or2ag16,OR2AG1
49409836,Or2ag2,OR2AG2
49409837,Or2ag2b,OR2AG2
49409838,Or2aj4,OR2AJ1
49409839,Or2aj6,OR2AJ1
49409840,Or2aj5,OR2AJ1
49409841,Or2ak5,OR2AK2
49409842,Or2ak7,OR2AK2
49409843,Or2ak4,OR2AK2
49409844,Or2ak6,OR2AK2
49409845,Or6c8b,OR2AP1
49409846,Or6c8,OR2AP1
49409847,Or2b11,OR2B11
49409848,Or2b6,OR2B6
49409849,Or2c1,OR2C1
49409850,Or2d2b,OR2D2
49409851,Or2d2,OR2D2
49409852,Or2d3b,OR2D3
49409853,Or2d3c,OR2D3
49409854,Or2d3,OR2D3
49409855,Or2f1b,OR2F1
49409856,Or2f2,OR2F2
49409857,Or2h1b,OR2H1
49409858,Or2h1,OR2H1
49409859,Or2h2c,OR2H2
49409860,Or2h2,OR2H2
49409861,Or2i1,OR2I1
49409862,Or2j3,OR2J1
49409863,Or2k2,OR2K2
49409864,Or2l13,OR2L13
